[Script Info]
; Script generated by Aegisub 3.2.1
; http://www.aegisub.org/
Title: YYeTs
Original Script: YYeTs
Synch Point: 1
ScriptType: v4.00+

[Aegisub Project Garbage]
Video Zoom Percent: 1.000000
Scroll Position: 325
Active Line: 330
Video Position: 2938

[V4+ Styles]
Format: Name, Fontname, Fontsize, PrimaryColour, SecondaryColour, OutlineColour, BackColour, Bold, Italic, Underline, StrikeOut, ScaleX, ScaleY, Spacing, Angle, BorderStyle, Outline, Shadow, Alignment, MarginL, MarginR, MarginV, Encoding
Style: Default,方正黑体_GBK,20,&H00FFFFFF,&HF0000000,&H00000000,&H32000000,0,0,0,0,100,100,0,0,1,2,1,2,5,5,2,134

[Events]
Format: Layer, Start, End, Style, Name, MarginL, MarginR, MarginV, Effect, Text
Dialogue: 0,0:10:43.79,0:10:45.35,*Default,NTP,0,0,0,,全怪他自己腦子進水
Dialogue: 0,0:10:45.36,0:10:47.44,*Default,NTP,0,0,0,,不想讓個更有經驗的人
Dialogue: 0,0:10:47.49,0:10:49.97,*Default,NTP,0,0,0,,來正確地管理公司
Dialogue: 0,0:10:50.18,0:10:51.13,*Default,NTP,0,0,0,,理人好但  理人好但
Dialogue: 0,0:10:51.13,0:10:53.43,*Default,NTP,0,0,0,,我現在真的是要氣瘋了
Dialogue: 0,0:10:53.43,0:10:56.06,*Default,NTP,0,0,0,,我們一分錢不拿地拼命
Dialogue: 0,0:10:56.06,0:10:57.66,*Default,NTP,0,0,0,,他現在以為可以一走了之嗎
Dialogue: 0,0:10:57.66,0:10:59.31,*Default,NTP,0,0,0,,說真的  讓他自己玩蛋去吧
Dialogue: 0,0:10:59.31,0:11:01.10,*Default,NTP,0,0,0,,去他媽的  理人好但
Dialogue: 0,0:11:03.63,0:11:04.71,*Default,NTP,0,0,0,,我們要怎么辦
Dialogue: 0,0:11:06.62,0:11:08.09,*Default,NTP,0,0,0,,理人好但  理人好但
Dialogue: 0,0:11:11.34,0:11:13.97,*Default,NTP,0,0,0,,理查德  我給你帶了個逗你開心的東西
Dialogue: 0,0:11:17.90,0:11:18.64,*Default,NTP,0,0,0,,這是啥
Dialogue: 0,0:11:18.64,0:11:20.57,*Default,NTP,0,0,0,,來  郁悶小哥  打開看看
Dialogue: 0,0:11:29.30,0:11:30.44,*Default,NTP,0,0,0,,好
Dialogue: 0,0:11:30.85,0:11:35.62,*Default,NTP,0,0,0,,這是一箱子各種公司的信息文件嗎
Dialogue: 0,0:11:35.62,0:11:37.27,*Default,NTP,0,0,0,,不  這是所有
Dialogue: 0,0:11:37.27,0:11:39.77,*Default,NTP,0,0,0,,我自作主張聯系過的
Dialogue: 0,0:11:39.95,0:11:43.72,*Default,NTP,0,0,0,,并愿意請你出任首席技術官的公司
Dialogue: 0,0:11:44.20,0:11:45.01,*Default,NTP,0,0,0,,真的嗎
Dialogue: 0,0:11:45.01,0:11:47.05,*Default,NTP,0,0,0,,其中有些還不錯
Dialogue: 0,0:11:47.05,0:11:49.74,*Default,NTP,0,0,0,,“震顫光線”是真心不錯
Dialogue: 0,0:11:49.74,0:11:51.83,*Default,NTP,0,0,0,,當然了  他們都很好
Dialogue: 0,0:11:52.48,0:11:54.07,*Default,NTP,0,0,0,,你可是個大人物
Dialogue: 0,0:11:54.07,0:11:56.94,*Default,NTP,0,0,0,,這些都是你的追隨者
Dialogue: 0,0:11:56.94,0:11:59.27,*Default,NTP,0,0,0,,希望能得到你的垂青
Dialogue: 0,0:12:06.23,0:12:09.71,*Default,NTP,0,0,0,,字幕
Dialogue: 0,0:12:09.84,0:12:11.44,*Default,NTP,0,0,0,,理查德人呢  他來嗎
Dialogue: 0,0:12:11.44,0:12:12.31,*Default,NTP,0,0,0,,不來
Dialogue: 0,0:12:12.62,0:12:15.69,*Default,NTP,0,0,0,,恭喜你  你成功打垮了一個好人
Dialogue: 0,0:12:15.71,0:12:16.71,*Default,NTP,0,0,0,,那就是巴克嗎
Dialogue: 0,0:12:17.07,0:12:18.65,*Default,NTP,0,0,0,,對
Dialogue: 0,0:12:19.57,0:12:20.91,*Default,NTP,0,0,0,,你打算怎么辦
Dialogue: 0,0:12:20.91,0:12:24.52,*Default,NTP,0,0,0,,{\an8}《修士調侃》: 以善意調侃一位名人為表演形式的喜劇演出
Dialogue: 0,0:12:20.91,0:12:24.52,*Default,NTP,0,0,0,,我剛剛花了十六個小時在《修士調侃》上
Dialogue: 0,0:12:24.52,0:12:27.07,*Default,NTP,0,0,0,,搜索頂級老人笑話
Dialogue: 0,0:12:27.34,0:12:29.17,*Default,NTP,0,0,0,,說到底  我想用他的鈦合金假髖骨
Dialogue: 0,0:12:29.17,0:12:30.64,*Default,NTP,0,0,0,,把他打死
Dialogue: 0,0:12:30.64,0:12:33.10,*Default,NTP,0,0,0,,不光是為了我  也是為了理查德
Dialogue: 0,0:12:37.69,0:12:41.29,*Default,NTP,0,0,0,,杰克·巴克  又叫行動者巴克
Dialogue: 0,0:12:42.01,0:12:43.35,*Default,NTP,0,0,0,,我們終于見面了
Dialogue: 0,0:12:43.35,0:12:44.50,*Default,NTP,0,0,0,,埃利希·巴赫曼
Dialogue: 0,0:12:44.50,0:12:45.95,*Default,NTP,0,0,0,,巴赫曼先生
Dialogue: 0,0:12:46.03,0:12:47.32,*Default,NTP,0,0,0,,很高興終于見到你了
Dialogue: 0,0:12:47.32,0:12:48.70,*Default,NTP,0,0,0,,我是大粉絲
Dialogue: 0,0:12:48.70,0:12:50.75,*Default,NTP,0,0,0,,真的嗎  是啥的粉絲  美達施保健品的粉
Dialogue: 0,0:12:51.35,0:12:53.52,*Default,NTP,0,0,0,,小兒麻痹還是留聲機的粉
Dialogue: 0,0:12:53.77,0:12:55.35,*Default,NTP,0,0,0,,一條好魚的粉絲
Dialogue: 0,0:12:55.55,0:12:57.42,*Default,NTP,0,0,0,,隔離飲水機的粉絲
Dialogue: 0,0:12:57.89,0:13:01.78,*Default,NTP,0,0,0,,珀金斯家庭餐廳老年折扣的粉絲
Dialogue: 0,0:13:02.09,0:13:05.92,*Default,NTP,0,0,0,,睪丸動脈萎縮導致的陽痿的粉絲
Dialogue: 0,0:13:06.28,0:13:08.68,*Default,NTP,0,0,0,,用魔鬼蛋做正餐的粉絲
Dialogue: 0,0:13:10.64,0:13:11.78,*Default,NTP,0,0,0,,還是《喜歡艾克》的粉絲
Dialogue: 0,0:13:11.78,0:13:12.65,*Default,NTP,0,0,0,,不
Dialogue: 0,0:13:12.92,0:13:14.64,*Default,NTP,0,0,0,,都不是  巴赫曼先生
Dialogue: 0,0:13:14.64,0:13:16.39,*Default,NTP,0,0,0,,我是你的粉絲
Dialogue: 0,0:13:16.46,0:13:19.52,*Default,NTP,0,0,0,,自你掌管亞威亞托起就是了
Dialogue: 0,0:13:22.95,0:13:24.10,*Default,NTP,0,0,0,,你知道亞威亞托
Dialogue: 0,0:13:24.45,0:13:26.67,*Default,NTP,0,0,0,,對  亞威亞托
Dialogue: 0,0:13:28.29,0:13:29.61,*Default,NTP,0,0,0,,我的亞威亞托
Dialogue: 0,0:13:30.09,0:13:31.96,*Default,NTP,0,0,0,,還有別的公司叫亞威亞托嗎
Dialogue: 0,0:13:32.56,0:13:34.21,*Default,NTP,0,0,0,,法律上來講  不可能有
Dialogue: 0,0:13:34.30,0:13:35.53,*Default,NTP,0,0,0,,巴克先生  很高興認識你
Dialogue: 0,0:13:35.54,0:13:37.27,*Default,NTP,0,0,0,,-那是亞麻籽松餅嗎  -是的
Dialogue: 0,0:13:37.27,0:13:39.91,*Default,NTP,0,0,0,,媽媽吃過了  老爹也想來一個
Dialogue: 0,0:13:41.54,0:13:47.68,*Default,NTP,0,0,0,,{\an8}{\fn方正黑体简体\fs18\b1\bord1\shad1\3c&H2F2F2F&}互利股價大漲7%
Dialogue: 0,0:13:41.55,0:13:43.46,*Default,NTP,0,0,0,,消息稱蓋文·貝爾森減記了
Dialogue: 0,0:13:43.46,0:13:45.58,*Default,NTP,0,0,0,,整個'紐核力'項目資產賬面價值
Dialogue: 0,0:13:45.58,0:13:47.69,*Default,NTP,0,0,0,,互利股價今日因此大漲7%
Dialogue: 0,0:13:47.69,0:13:48.84,*Default,NTP,0,0,0,,究竟發生了什么
Dialogue: 0,0:13:48.84,0:13:49.99,*Default,NTP,0,0,0,,這是個大膽的舉動
Dialogue: 0,0:13:49.99,0:13:51.04,*Default,NTP,0,0,0,,他是個直腸子
Dialogue: 0,0:13:51.04,0:13:53.39,*Default,NTP,0,0,0,,很顯然  華爾街也對此做出了回應
Dialogue: 0,0:13:53.39,0:13:54.82,*Default,NTP,0,0,0,,你還有什么想法
Dialogue: 0,0:13:54.82,0:13:56.71,*Default,NTP,0,0,0,,根據我們的統計
Dialogue: 0,0:13:56.71,0:13:59.47,*Default,NTP,0,0,0,,互利近半數的聘用協議
Dialogue: 0,0:13:59.47,0:14:01.70,*Default,NTP,0,0,0,,包含競業禁止條款
Dialogue: 0,0:13:59.47,0:14:01.70,*Default,NTP,0,0,0,,{\an8}{\fn方正黑体简体\fs18\b1\bord1\shad1\3c&H2F2F2F&}員工任職時與離職后一定時間內不得供職于競爭對手
Dialogue: 0,0:14:01.70,0:14:03.09,*Default,NTP,0,0,0,,正因為這項條款
Dialogue: 0,0:14:03.09,0:14:05.39,*Default,NTP,0,0,0,,我們才在仲裁中輸掉了'魔笛手'的訴訟
Dialogue: 0,0:14:05.39,0:14:06.60,*Default,NTP,0,0,0,,因此沒有法律效力
Dialogue: 0,0:14:06.60,0:14:09.79,*Default,NTP,0,0,0,,我們的一些知識產權也遭到了質疑
Dialogue: 0,0:14:10.03,0:14:12.29,*Default,NTP,0,0,0,,該死  我就怕這個
Dialogue: 0,0:14:12.29,0:14:15.85,*Default,NTP,0,0,0,,但假設一下  這里面也蘊藏著機遇
Dialogue: 0,0:14:16.29,0:14:18.87,*Default,NTP,0,0,0,,我們可辭退其中任何人且無需支付遣散費
Dialogue: 0,0:14:18.87,0:14:22.06,*Default,NTP,0,0,0,,未行權的股票將重新回到公司的期權池中
Dialogue: 0,0:14:22.35,0:14:24.37,*Default,NTP,0,0,0,,換句話說  我們有權
Dialogue: 0,0:14:24.37,0:14:26.10,*Default,NTP,0,0,0,,和其中任何人終止協議
Dialogue: 0,0:14:26.10,0:14:28.40,*Default,NTP,0,0,0,,不僅沒有任何不良后果
Dialogue: 0,0:14:28.67,0:14:31.00,*Default,NTP,0,0,0,,還能從中獲利
Dialogue: 0,0:14:31.33,0:14:32.27,*Default,NTP,0,0,0,,沒錯
Dialogue: 0,0:14:33.04,0:14:36.25,*Default,NTP,0,0,0,,我們的年度個人績效評估顯示
Dialogue: 0,0:14:36.40,0:14:40.02,*Default,NTP,0,0,0,,20%的員工工作不達標
Dialogue: 0,0:14:40.46,0:14:43.54,*Default,NTP,0,0,0,,基本上每五個互利員工中就有一個
Dialogue: 0,0:14:43.71,0:14:45.48,*Default,NTP,0,0,0,,應該被裁掉
Dialogue: 0,0:14:49.17,0:14:50.28,*Default,NTP,0,0,0,,不好意思  您說什么
Dialogue: 0,0:14:55.07,0:14:56.29,*Default,NTP,0,0,0,,你緊張嗎
Dialogue: 0,0:14:56.85,0:14:58.80,*Default,NTP,0,0,0,,沒有  我感覺還挺好
Dialogue: 0,0:14:59.03,0:15:01.76,*Default,NTP,0,0,0,,'震顫光線'是我們看過的最好的公司
Dialogue: 0,0:15:02.02,0:15:03.87,*Default,NTP,0,0,0,,他們技術很棒  待遇也很誘人
Dialogue: 0,0:15:03.88,0:15:05.62,*Default,NTP,0,0,0,,我其實已經有點激動了
Dialogue: 0,0:15:05.63,0:15:08.41,*Default,NTP,0,0,0,,你這一激動搞得我也激動了
Dialogue: 0,0:15:08.72,0:15:09.84,*Default,NTP,0,0,0,,你這兒  好了
Dialogue: 0,0:15:09.85,0:15:11.25,*Default,NTP,0,0,0,,-我來  -好的
Dialogue: 0,0:15:11.25,0:15:13.20,*Default,NTP,0,0,0,,好  賈里德
Dialogue: 0,0:15:13.50,0:15:14.60,*Default,NTP,0,0,0,,我們有一天的時間來想明白
Dialogue: 0,0:15:14.60,0:15:16.76,*Default,NTP,0,0,0,,你做什么工作
Dialogue: 0,0:15:16.77,0:15:19.29,*Default,NTP,0,0,0,,理查德  你先去  站穩腳跟
Dialogue: 0,0:15:19.29,0:15:21.59,*Default,NTP,0,0,0,,等有合適的時機  再回來請我
Dialogue: 0,0:15:21.59,0:15:24.12,*Default,NTP,0,0,0,,理查德  你必須和這個人聊聊
Dialogue: 0,0:15:24.21,0:15:26.32,*Default,NTP,0,0,0,,誰啊  巴克  算了
Dialogue: 0,0:15:26.32,0:15:28.14,*Default,NTP,0,0,0,,理查德  這家伙真有來頭啊
Dialogue: 0,0:15:28.14,0:15:29.46,*Default,NTP,0,0,0,,有了他的管理技能
Dialogue: 0,0:15:29.47,0:15:31.38,*Default,NTP,0,0,0,,再加上你的工程師才能
Dialogue: 0,0:15:31.38,0:15:33.42,*Default,NTP,0,0,0,,我們現在聊的也許就是D開頭的那個詞啊
Dialogue: 0,0:15:33.78,0:15:35.97,*Default,NTP,0,0,0,,-丁丁  -不  十角獸
Dialogue: 0,0:15:35.97,0:15:38.38,*Default,NTP,0,0,0,,一個在首次公開募股前
Dialogue: 0,0:15:38.39,0:15:41.13,*Default,NTP,0,0,0,,估值就突破100億美元的公司
Dialogue: 0,0:15:41.33,0:15:42.86,*Default,NTP,0,0,0,,他還會在'拉維加'待一個小時
Dialogue: 0,0:15:42.86,0:15:44.17,*Default,NTP,0,0,0,,你就去和他談談吧
Dialogue: 0,0:15:44.17,0:15:45.62,*Default,NTP,0,0,0,,抱歉  我不能去了
Dialogue: 0,0:15:45.62,0:15:47.41,*Default,NTP,0,0,0,,我決定了去'震顫光線'
Dialogue: 0,0:15:47.41,0:15:50.91,*Default,NTP,0,0,0,,那家公司的首席執行官自己說
Dialogue: 0,0:15:50.91,0:15:54.55,*Default,NTP,0,0,0,,理查德這樣的頭腦百年一遇
Dialogue: 0,0:15:56.87,0:15:58.95,*Default,NTP,0,0,0,,不好意思  我就是想得瑟一下
Dialogue: 0,0:16:02.54,0:16:05.01,*Default,NTP,0,0,0,,理查德  我不是要你和他抱抱
Dialogue: 0,0:16:05.01,0:16:06.38,*Default,NTP,0,0,0,,或者插他
Dialogue: 0,0:16:06.38,0:16:08.23,*Default,NTP,0,0,0,,-我只是要你  -那是什么
Dialogue: 0,0:16:08.44,0:16:11.02,*Default,NTP,0,0,0,,"插"就是用你的丁丁和兩腿
Dialogue: 0,0:16:11.02,0:16:12.70,*Default,NTP,0,0,0,,戳他的下半身
Dialogue: 0,0:16:12.70,0:16:14.78,*Default,NTP,0,0,0,,我只是要你在拋棄我們的成果之前
Dialogue: 0,0:16:14.78,0:16:16.98,*Default,NTP,0,0,0,,花十分鐘時間和他談談
Dialogue: 0,0:16:16.98,0:16:19.51,*Default,NTP,0,0,0,,沒錯  我說的是"我們"的成果
Dialogue: 0,0:16:19.51,0:16:21.46,*Default,NTP,0,0,0,,如果你想去'拉維加'的話
Dialogue: 0,0:16:21.46,0:16:23.60,*Default,NTP,0,0,0,,去'震顫光線'時順路拜訪就是
Dialogue: 0,0:16:25.52,0:16:28.46,*Default,NTP,0,0,0,,我給他丟了重磅炸彈
Dialogue: 0,0:16:28.46,0:16:30.21,*Default,NTP,0,0,0,,理查德  他閃都沒閃
Dialogue: 0,0:16:30.21,0:16:31.99,*Default,NTP,0,0,0,,他就像蝴蝶一樣優雅從容
Dialogue: 0,0:16:32.30,0:16:33.50,*Default,NTP,0,0,0,,理查德
Dialogue: 0,0:16:33.88,0:16:35.35,*Default,NTP,0,0,0,,怎么了
Dialogue: 0,0:16:36.17,0:16:38.04,*Default,NTP,0,0,0,,-我們剛才在聊天  -好的
Dialogue: 0,0:16:38.04,0:16:40.83,*Default,NTP,0,0,0,,現在真的不合適  理查德
Dialogue: 0,0:16:40.83,0:16:43.60,*Default,NTP,0,0,0,,我們想告訴你點事兒
Dialogue: 0,0:16:44.28,0:16:45.46,*Default,NTP,0,0,0,,重要的事情
Dialogue: 0,0:16:45.46,0:16:47.50,*Default,NTP,0,0,0,,還是遲點說吧  理查德
Dialogue: 0,0:16:47.64,0:16:48.97,*Default,NTP,0,0,0,,你們說吧
Dialogue: 0,0:16:49.80,0:16:52.44,*Default,NTP,0,0,0,,我們知道你要離開...
Dialogue: 0,0:16:52.44,0:16:54.78,*Default,NTP,0,0,0,,-沒錯  我們很清楚  -但是
Dialogue: 0,0:16:56.54,0:16:59.77,*Default,NTP,0,0,0,,-我們不走  -對  我們打算留在"魔笛手"
Dialogue: 0,0:17:02.94,0:17:03.92,*Default,NTP,0,0,0,,真的嗎
Dialogue: 0,0:17:03.92,0:17:05.06,*Default,NTP,0,0,0,,你笑什么
Dialogue: 0,0:17:05.06,0:17:06.69,*Default,NTP,0,0,0,,抱歉
Dialogue: 0,0:17:07.87,0:17:09.28,*Default,NTP,0,0,0,,你們真覺得
Dialogue: 0,0:17:09.28,0:17:12.37,*Default,NTP,0,0,0,,沒有我你們能夠拓展平臺嗎
Dialogue: 0,0:17:12.37,0:17:13.39,*Default,NTP,0,0,0,,見鬼
Dialogue: 0,0:17:13.39,0:17:14.86,*Default,NTP,0,0,0,,-對  -你覺得我們做不到嗎
Dialogue: 0,0:17:14.86,0:17:16.23,*Default,NTP,0,0,0,,我知道你們做不到
Dialogue: 0,0:17:16.24,0:17:17.52,*Default,NTP,0,0,0,,真敢說
Dialogue: 0,0:17:17.52,0:17:20.24,*Default,NTP,0,0,0,,-理查德  -我們有很多技術負債
Dialogue: 0,0:17:20.25,0:17:23.64,*Default,NTP,0,0,0,,你們真覺得沒有我  你們可以
Dialogue: 0,0:17:23.64,0:17:25.59,*Default,NTP,0,0,0,,拓展使用我的庫嗎
Dialogue: 0,0:17:25.59,0:17:26.63,*Default,NTP,0,0,0,,你們是認真的嗎
Dialogue: 0,0:17:26.64,0:17:27.88,*Default,NTP,0,0,0,,-當然是  -是的
Dialogue: 0,0:17:27.88,0:17:30.93,*Default,NTP,0,0,0,,你們可真是癡心妄想
Dialogue: 0,0:17:30.94,0:17:33.18,*Default,NTP,0,0,0,,你可真是自大狂
Dialogue: 0,0:17:33.66,0:17:34.65,*Default,NTP,0,0,0,,我自大狂
Dialogue: 0,0:17:34.65,0:17:35.94,*Default,NTP,0,0,0,,好吧  公司的代碼代碼都不是你們寫的
Dialogue: 0,0:17:35.94,0:17:38.76,*Default,NTP,0,0,0,,還自以為很了解  還說我自大
Dialogue: 0,0:17:38.76,0:17:40.63,*Default,NTP,0,0,0,,我們寫了很多代碼
Dialogue: 0,0:17:40.63,0:17:43.09,*Default,NTP,0,0,0,,-只有一點而已  -你猜怎么著  我們就要留下來
Dialogue: 0,0:17:43.09,0:17:45.75,*Default,NTP,0,0,0,,我們要把'魔笛手'打造好  證明你錯了
Dialogue: 0,0:17:45.75,0:17:47.29,*Default,NTP,0,0,0,,好吧  謝謝你們的團結
Dialogue: 0,0:17:47.29,0:17:48.53,*Default,NTP,0,0,0,,一丘之貉
Dialogue: 0,0:17:48.53,0:17:51.32,*Default,NTP,0,0,0,,埃利希  告訴巴克讓他去死
Dialogue: 0,0:17:51.32,0:17:52.65,*Default,NTP,0,0,0,,這樣我就能去"震顫光線"
Dialogue: 0,0:17:52.65,0:17:55.90,*Default,NTP,0,0,0,,看著這倆混蛋自生自滅了
Dialogue: 0,0:17:55.90,0:17:58.62,*Default,NTP,0,0,0,,他們自以為能打造好'魔笛手'呢
Dialogue: 0,0:17:58.74,0:18:00.01,*Default,NTP,0,0,0,,真是太棒了
Dialogue: 0,0:18:00.49,0:18:02.59,*Default,NTP,0,0,0,,挑得真是時候啊  伙計們  我謝謝你們
Dialogue: 0,0:18:02.59,0:18:04.38,*Default,NTP,0,0,0,,你厲害  迪尼希
Dialogue: 0,0:18:04.52,0:18:06.11,*Default,NTP,0,0,0,,理查德  理查德
Dialogue: 0,0:18:06.11,0:18:09.73,*Default,NTP,0,0,0,,現在我們這里是后理格比時代了
Dialogue: 0,0:18:12.85,0:18:15.09,*Default,NTP,0,0,0,,這地方好棒
Dialogue: 0,0:18:15.09,0:18:18.01,*Default,NTP,0,0,0,,是啊  我們籌了一大筆錢
Dialogue: 0,0:18:18.01,0:18:19.98,*Default,NTP,0,0,0,,發展速度要上天了
Dialogue: 0,0:18:20.25,0:18:22.35,*Default,NTP,0,0,0,,但我們的工程質量
Dialogue: 0,0:18:22.35,0:18:24.07,*Default,NTP,0,0,0,,還不是太強
Dialogue: 0,0:18:24.07,0:18:26.21,*Default,NTP,0,0,0,,所以我來了就好了  對吧
Dialogue: 0,0:18:28.33,0:18:30.31,*Default,NTP,0,0,0,,說真的  對于你們的視頻平臺
Dialogue: 0,0:18:30.31,0:18:32.05,*Default,NTP,0,0,0,,我有幾個想法  如果你...
Dialogue: 0,0:18:32.06,0:18:34.32,*Default,NTP,0,0,0,,我們很滿意我們的基礎平臺
Dialogue: 0,0:18:34.32,0:18:36.30,*Default,NTP,0,0,0,,我們要把更贊的任務交給你
Dialogue: 0,0:18:36.33,0:18:38.04,*Default,NTP,0,0,0,,算是一個秘密項目吧
Dialogue: 0,0:18:38.74,0:18:41.29,*Default,NTP,0,0,0,,我可得提醒你  真的太贊了
Dialogue: 0,0:18:42.28,0:18:43.43,*Default,NTP,0,0,0,,坐吧
Dialogue: 0,0:18:45.02,0:18:46.91,*Default,NTP,0,0,0,,好  你好
Dialogue: 0,0:18:46.91,0:18:48.48,*Default,NTP,0,0,0,,這是現在
Dialogue: 0,0:18:48.66,0:18:50.35,*Default,NTP,0,0,0,,準備好進入未來了嗎
Dialogue: 0,0:18:50.44,0:18:51.33,*Default,NTP,0,0,0,,當然
Dialogue: 0,0:18:51.33,0:18:53.85,*Default,NTP,0,0,0,,三  二  一
Dialogue: 0,0:18:53.85,0:18:55.06,*Default,NTP,0,0,0,,看
Dialogue: 0,0:18:55.97,0:18:58.42,*Default,NTP,0,0,0,,我長胡子了
Dialogue: 0,0:18:58.42,0:18:59.18,*Default,NTP,0,0,0,,沒錯  的確是
Dialogue: 0,0:18:59.18,0:19:00.70,*Default,NTP,0,0,0,,看看這個
Dialogue: 0,0:19:00.70,0:19:02.70,*Default,NTP,0,0,0,,把頭側一點  看到了嗎
Dialogue: 0,0:19:02.71,0:19:06.12,*Default,NTP,0,0,0,,完美的3D全息合成影像胡
Dialogue: 0,0:19:06.13,0:19:09.19,*Default,NTP,0,0,0,,在視頻聊天中使用距離感應攝像頭
Dialogue: 0,0:19:09.20,0:19:11.11,*Default,NTP,0,0,0,,-還沒人做這個呢  -史無前例
Dialogue: 0,0:19:11.11,0:19:14.08,*Default,NTP,0,0,0,,抱歉  這就是你們說的很贊的東西嗎
Dialogue: 0,0:19:14.08,0:19:16.00,*Default,NTP,0,0,0,,理查德  我們承認
Dialogue: 0,0:19:16.00,0:19:17.38,*Default,NTP,0,0,0,,的確還不夠好
Dialogue: 0,0:19:17.38,0:19:19.94,*Default,NTP,0,0,0,,插件不咋地  所以延遲太高
Dialogue: 0,0:19:19.94,0:19:21.77,*Default,NTP,0,0,0,,頭轉得太快的話  胡子會掛到耳朵上
Dialogue: 0,0:19:21.78,0:19:24.78,*Default,NTP,0,0,0,,但有你的幫忙  我們認為我們可以將延時時間
Dialogue: 0,0:19:24.78,0:19:27.66,*Default,NTP,0,0,0,,縮短到...  20毫秒  變成光速
Dialogue: 0,0:19:27.66,0:19:29.93,*Default,NTP,0,0,0,,在九個月之內可以嗎
Dialogue: 0,0:19:30.19,0:19:31.61,*Default,NTP,0,0,0,,剛好能趕上胡子節
Dialogue: 0,0:19:31.61,0:19:34.47,*Default,NTP,0,0,0,,你員工牌上的照片想用哪種胡子呢
Dialogue: 0,0:19:34.83,0:19:36.21,*Default,NTP,0,0,0,,-湯姆·賽立克  -你好
Dialogue: 0,0:19:36.21,0:19:37.80,*Default,NTP,0,0,0,,傅滿楚
Dialogue: 0,0:19:38.07,0:19:39.49,*Default,NTP,0,0,0,,-約翰·沃特斯  -不錯
Dialogue: 0,0:19:39.49,0:19:41.42,*Default,NTP,0,0,0,,埃里克斯·催柏克  希特勒
Dialogue: 0,0:19:41.43,0:19:43.26,*Default,NTP,0,0,0,,希特勒還是不要了吧
Dialogue: 0,0:19:43.26,0:19:44.89,*Default,NTP,0,0,0,,-看  薩姆·艾利奧特  -你好啊
Dialogue: 0,0:19:45.57,0:19:46.55,*Default,NTP,0,0,0,,好吧
Dialogue: 0,0:19:48.17,0:19:50.41,*Default,NTP,0,0,0,,我們得去接個電話
Dialogue: 0,0:19:50.41,0:19:53.81,*Default,NTP,0,0,0,,你可以繼續玩胡子
Dialogue: 0,0:19:54.07,0:19:55.62,*Default,NTP,0,0,0,,-給你  -走了
Dialogue: 0,0:19:55.72,0:19:56.75,*Default,NTP,0,0,0,,對了  如果你想
Dialogue: 0,0:19:56.75,0:19:58.44,*Default,NTP,0,0,0,,讓你律師來看看雇傭合同
Dialogue: 0,0:19:58.44,0:20:01.91,*Default,NTP,0,0,0,,和股票期權協議  都沒有問題的
Dialogue: 0,0:20:01.91,0:20:03.61,*Default,NTP,0,0,0,,簽下合同  就是我們的一員了
Dialogue: 0,0:20:03.96,0:20:05.81,*Default,NTP,0,0,0,,周一見咯  我們很激動呢
Dialogue: 0,0:20:05.81,0:20:09.75,*Default,NTP,0,0,0,,你們這么激動搞得我都激動了
Dialogue: 0,0:20:24.59,0:20:27.18,*Default,NTP,0,0,0,,我想找皮特·莫納漢  我是理查德·亨德里克斯
Dialogue: 0,0:20:27.18,0:20:29.37,*Default,NTP,0,0,0,,我需要他幫我看份合同
Dialogue: 0,0:20:31.73,0:20:32.84,*Default,NTP,0,0,0,,什么
Dialogue: 0,0:20:34.84,0:20:36.82,*Default,NTP,0,0,0,,你是來見客戶的律師嗎
Dialogue: 0,0:20:37.59,0:20:41.68,*Default,NTP,0,0,0,,不  我是來見我的律師的
Dialogue: 0,0:20:41.68,0:20:43.53,*Default,NTP,0,0,0,,好吧  跟我來
Dialogue: 0,0:20:44.41,0:20:49.34,*Default,NTP,0,0,0,,一開始只是無傷大雅地在慶祝仲裁勝利
Dialogue: 0,0:20:49.54,0:20:53.58,*Default,NTP,0,0,0,,我點了杯康普茶  卻沒想到里面有酒精
Dialogue: 0,0:20:53.65,0:20:56.64,*Default,NTP,0,0,0,,他們告訴我那是一種健康有機茶
Dialogue: 0,0:20:56.64,0:20:58.45,*Default,NTP,0,0,0,,結果等我醒過來  我已經跑出70英里了
Dialogue: 0,0:20:58.45,0:20:59.73,*Default,NTP,0,0,0,,全身赤裸  只裹著一條毯子
Dialogue: 0,0:20:59.73,0:21:01.02,*Default,NTP,0,0,0,,藥勁還沒過去
Dialogue: 0,0:21:01.02,0:21:05.12,*Default,NTP,0,0,0,,還因為拿鐵鍬襲擊警用馬而被指控
Dialogue: 0,0:21:06.71,0:21:08.99,*Default,NTP,0,0,0,,我操
Dialogue: 0,0:21:08.99,0:21:11.46,*Default,NTP,0,0,0,,從法律角度上  我違反了假釋條例
Dialogue: 0,0:21:11.46,0:21:14.32,*Default,NTP,0,0,0,,必須要服全刑
Dialogue: 0,0:21:14.44,0:21:15.30,*Default,NTP,0,0,0,,好吧
Dialogue: 0,0:21:15.30,0:21:18.11,*Default,NTP,0,0,0,,再加上新的罪名
Dialogue: 0,0:21:18.11,0:21:20.47,*Default,NTP,0,0,0,,都加在了我的刑期里
Dialogue: 0,0:21:20.76,0:21:23.00,*Default,NTP,0,0,0,,但我會為自己的錯誤負責
Dialogue: 0,0:21:23.00,0:21:25.61,*Default,NTP,0,0,0,,我要保持樂觀
Dialogue: 0,0:21:26.76,0:21:28.01,*Default,NTP,0,0,0,,我的事就是這些
